asif536/Movie-Recommender-System,https://github.com/asif536/Movie-Recommender-System.git,'Cmd(git) failed due to: exit code(128)  cmdline: git clone -v --depth=1 -- https://github.com/asif536/Movie-Recommender-System.git C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2/asif536/Movie-Recommender-System  stderr: Cloning into C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2/asif536/Movie-Recommender-System...POST git-upload-pack (185 bytes)POST git-upload-pack (254 bytes)error: invalid path src/media/Ace Ventura: When Nature Calls (1995).jpgfatal: unable to checkout working treewarning: Clone succeeded, but checkout failed.You can inspect what was checked out with git statusand retry with git restore --source=HEAD :/'
akanimax/BMSG-GAN,https://github.com/akanimax/BMSG-GAN.git,'Cmd(git) failed due to: exit code(128)  cmdline: git clone -v --depth=1 -- https://github.com/akanimax/BMSG-GAN.git C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2/akanimax/BMSG-GAN  stderr: Cloning into C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2/akanimax/BMSG-GAN...POST git-upload-pack (185 bytes)POST git-upload-pack (254 bytes)error: invalid path literature/GP-GAN: Gender Preserving GAN for Synthesizing.pdffatal: unable to checkout working treewarning: Clone succeeded, but checkout failed.You can inspect what was checked out with git statusand retry with git restore --source=HEAD :/'
dumyy/handpose,https://github.com/dumyy/handpose.git,'Cmd(git) failed due to: exit code(128)  cmdline: git clone -v --depth=1 -- https://github.com/dumyy/handpose.git C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2/dumyy/handpose  stderr: Cloning into C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2/dumyy/handpose...POST git-upload-pack (185 bytes)POST git-upload-pack (254 bytes)error: invalid path figs/Screenshot 2019-06-06 22:44:15.pngfatal: unable to checkout working treewarning: Clone succeeded, but checkout failed.You can inspect what was checked out with git statusand retry with git restore --source=HEAD :/'
isht7/pytorch-deeplab-resnet,https://github.com/isht7/pytorch-deeplab-resnet.git,'Cmd(git) failed due to: exit code(128)  cmdline: git clone -v --depth=1 -- https://github.com/isht7/pytorch-deeplab-resnet.git C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2/isht7/pytorch-deeplab-resnet  stderr: Cloning into C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2/isht7/pytorch-deeplab-resnet...POST git-upload-pack (185 bytes)POST git-upload-pack (254 bytes)error: invalid path README.md.fatal: unable to checkout working treewarning: Clone succeeded, but checkout failed.You can inspect what was checked out with git statusand retry with git restore --source=HEAD :/'
Jimut123/wisp,https://github.com/Jimut123/wisp.git,'Cmd(git) failed due to: exit code(128)  cmdline: git clone -v --depth=1 -- https://github.com/Jimut123/wisp.git C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2/Jimut123/wisp  stderr: Cloning into C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2/Jimut123/wisp...POST git-upload-pack (185 bytes)POST git-upload-pack (254 bytes)error: invalid path JJ_CLUSTER/.ipynb_checkpoints/Wisp Ver 2.1 Algorithm "Fast Travel"-checkpoint.ipynbfatal: unable to checkout working treewarning: Clone succeeded, but checkout failed.You can inspect what was checked out with git statusand retry with git restore --source=HEAD :/'
justachetan/img2latex,https://github.com/justachetan/img2latex.git,'Cmd(git) failed due to: exit code(128)  cmdline: git clone -v --depth=1 -- https://github.com/justachetan/img2latex.git C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2/justachetan/img2latex  stderr: Cloning into C:/Users/Cristian/PycharmProjects/MARK-IGES-Project/MARK-Tool/MARK-Tool/repos/repos2/justachetan/img2latex...POST git-upload-pack (185 bytes)POST git-upload-pack (254 bytes)error: invalid path character_classification/trained_models/model-epoch:06-acc:0.950-val_acc0.969.hdf5fatal: unable to checkout working treewarning: Clone succeeded, but checkout failed.You can inspect what was checked out with git statusand retry with git restore --source=HEAD :/'
