ProjectName,libraries
justusschock.csv,{'torch'}
jymsuper.csv,{'torch'}
kalviny.csv,{'torch'}
kenmaz.csv,{'keras'}
kenshohara.csv,{'torch'}
keums.csv,{'keras'}
kjaisingh.csv,{'keras'}
knime.csv,{'tensorflow'}
kotritrona.csv,{'tensorflow'}
Koziev.csv,"{'torch', 'tensorflow'}"
krrish94.csv,{'torch'}
kundajelab.csv,{'sklearn'}
KushagraChauhan.csv,{'keras'}
kwonmha.csv,{'keras'}
kymatio.csv,"{'torch', 'sklearn'}"
lanpa.csv,{'chainer'}
lazybootsafe.csv,{'torch'}
leemengtaiwan.csv,{'tensorflow'}
leftthomas.csv,{'torch'}
leon-ai.csv,{'torch'}
leoxiaobin.csv,{'torch'}
linbo0518.csv,{'mxnet'}
lonePatient.csv,{'keras'}
Lsdefine.csv,{'tensorflow'}
lucasxlu.csv,{'sklearn'}
ma-zhiyuan.csv,"{'xgboost', 'sklearn'}"
maciejczyzewski.csv,{'keras'}
maelfabien.csv,{'tensorflow'}
mafda.csv,{'tensorflow'}
makcedward.csv,"{'transformers', 'torch'}"
mapbox.csv,{'torch'}
marl.csv,{'tensorflow'}
Mavengers.csv,{'tensorflow'}
MaybeShewill-CV.csv,{'tensorflow'}
mdangschat.csv,{'tensorflow'}
michalfaber.csv,{'keras'}
microsoft.csv,{'tensorflow'}
MillionIntegrals.csv,{'torch'}
MIPT-Oulu.csv,"{'torch', 'sklearn'}"
miroozyx.csv,{'keras'}
mlflow.csv,"{'transformers', 'catboost', 'sklearn', 'sktime', 'tensorflow'}"
mohammaduzair9.csv,{'keras'}
mohammed-elkomy.csv,{'tensorflow'}
Morphl-AI.csv,{'keras'}
mratsim.csv,{'sklearn'}
mravanelli.csv,{'torch'}
MrEliptik.csv,{'tensorflow'}
mseitzer.csv,{'torch'}
msmbuilder.csv,{'sklearn'}
muneebaadil.csv,{'keras'}
MVIG-SJTU.csv,{'torch'}
MycroftAI.csv,{'tensorflow'}
N2ITN.csv,{'tensorflow'}
namisan.csv,"{'mt_dnn', 'torch'}"
nanoporetech.csv,{'tensorflow'}
Narsil.csv,{'keras'}
nearthlab.csv,"{'keras', 'tensorflow'}"
Neerajj9.csv,{'keras'}
neka-nat.csv,{'tensorflow'}
neo-ai.csv,"{'mxnet', 'tensorflow'}"
NervanaSystems.csv,{'torch'}
NickleDave.csv,{'keras'}
nicola-decao.csv,{'torch'}
NikhilCodes.csv,{'tensorflow'}
nikicc.csv,{'keras'}
nimeshabuddhika.csv,"{'sklearn', 'tensorflow'}"
nok.csv,{'sklearn'}
npatta01.csv,{'fastai'}
npuichigo.csv,"{'sklearn', 'tensorflow'}"
NRCan.csv,{'torch'}
nrontsis.csv,{'tensorflow'}
NVlabs.csv,{'torch'}
nyukat.csv,{'torch'}
Octavian-ai.csv,{'tensorflow'}
okfn-brasil.csv,{'sklearn'}
omar178.csv,{'keras'}
oscarknagg.csv,{'keras'}
oswaldoludwig.csv,{'keras'}
otenim.csv,{'keras'}
PacktPublishing.csv,{'tensorflow'}
PaddlePaddle.csv,{'torch'}
pailabteam.csv,{'sklearn'}
paintception.csv,{'keras'}
pbiecek.csv,"{'h2o', 'xgboost'}"
perslev.csv,{'tensorflow'}
pFindStudio.csv,{'tensorflow'}
philipperemy.csv,{'tensorflow'}
pierluigiferrari.csv,{'keras'}
podgorskiy.csv,{'torch'}
PPPW.csv,{'keras'}
prateeksawhney97.csv,{'keras'}
pshkrh.csv,{'fastai'}
psipred.csv,{'torch'}
pulp-platform.csv,{'torch'}
pyannote.csv,{'torch'}
pymc-learn.csv,{'sklearn'}
pyro-ppl.csv,{'torch'}
Pyrofoux.csv,{'tensorflow'}
PythonCharmers.csv,{'sklearn'}
quadflor.csv,{'sklearn'}
r9y9.csv,{'torch'}
rafellerc.csv,{'torch'}
rafjaa.csv,{'sklearn'}
raviolli77.csv,{'sklearn'}
rohanpillai20.csv,{'keras'}
RomanovMikeV.csv,{'torch'}
rshrc.csv,{'sklearn'}
rwightman.csv,"{'torch', 'mxnet'}"
rykov8.csv,{'tensorflow'}
samanyougarg.csv,{'tensorflow'}
santi-pdp.csv,{'torch'}
satinder147.csv,{'keras'}
scikit-optimize.csv,{'sklearn'}
ScottfreeLLC.csv,{'sklearn'}
SeanLee97.csv,{'sklearn'}
sebp.csv,{'sklearn'}
sedflix.csv,{'keras'}
seed-fe.csv,{'keras'}
SeldonIO.csv,"{'lightgbm', 'keras', 'sklearn', 'xgboost', 'tensorflow', 'h2o'}"
seongahjo.csv,{'keras'}
serengil.csv,{'tensorflow'}
sethuiyer.csv,{'tensorflow'}
shadow-robot.csv,{'tensorflow'}
sharavsambuu.csv,{'tensorflow'}
shibing624.csv,{'transformers'}
ShreyAmbesh.csv,{'tensorflow'}
silburt.csv,{'keras'}
simonfqy.csv,"{'deepchem', 'tensorflow'}"
SINTEF.csv,{'tensorflow'}
skjerns.csv,{'keras'}
SleyAI.csv,{'torch'}
slundberg.csv,{'sklearn'}
songhengyang.csv,{'tensorflow'}
SparshaSaha.csv,{'tensorflow'}
srihari-humbarwadi.csv,{'tensorflow'}
sshleifer.csv,{'tensorflow'}
Stable-Baselines-Team.csv,{'stable_baselines'}
stanfordnlp.csv,{'torch'}
stevexyz.csv,{'keras'}
stomioka.csv,{'tensorflow'}
subodh-malgonde.csv,{'keras'}
tasoc.csv,{'sklearn'}
tdeboissiere.csv,{'torch'}
ternaus.csv,{'torch'}
tevora-threat.csv,{'tensorflow'}
tfunck.csv,{'keras'}
thomaskuestner.csv,{'tensorflow'}
thushv89.csv,{'tensorflow'}
Tian312.csv,{'libsvm'}
Tiiiger.csv,{'torch'}
timothyyu.csv,"{'torch', 'keras', 'sklearn'}"
titu1994.csv,{'keras'}
tlatkowski.csv,{'keras'}
tobybreckon.csv,{'tflearn'}
TrainingByPackt.csv,{'keras'}
ttgump.csv,{'tensorflow'}
Twonki.csv,{'tensorflow'}
ucloud.csv,"{'xgboost', 'keras', 'tensorflow'}"
ultralytics.csv,{'tensorflow'}
Unity-Technologies.csv,{'stable_baselines'}
uptake.csv,{'fastai'}
urigoren.csv,{'sklearn'}
vergeml.csv,{'keras'}
vgtomahawk.csv,{'keras'}
viraja1.csv,{'tensorflow'}
vliu15.csv,{'torch'}
VowpalWabbit.csv,{'sklearn'}
voxelmorph.csv,{'tensorflow'}
vshantam.csv,{'keras'}
WindQAQ.csv,{'tensorflow'}
wmylxmj.csv,{'keras'}
X-DataInitiative.csv,{'sklearn'}
xiadingZ.csv,{'torch'}
xvjiarui.csv,{'torch'}
XXXalice.csv,{'tensorflow'}
yassineAlouini.csv,{'keras'}
ydixon.csv,{'torch'}
YerevaNN.csv,{'tensorflow'}
yongxuUSTC.csv,{'keras'}
yongzhuo.csv,{'tensorflow'}
ypwhs.csv,{'tensorflow'}
yselivonchyk.csv,{'tensorflow'}
YuliangXiu.csv,{'torch'}
